icao24,origin_country,velocity,geo_altitude
a78605,United States,255.95,11323.32
70c08d,Oman,176.56,8503.92
aa8a83,United States,0.0,
151d58,Russian Federation,240.09,
4ca9c1,Ireland,212.04,11422.38
4ca9c2,Ireland,1.8,
4ca9c3,Ireland,220.28,6431.28
4ca9aa,Ireland,234.81,11384.28
484506,Kingdom of the Netherlands,14.92,
a3e07a,United States,10.29,
4ca9d1,Ireland,208.65,11887.2
4ca9d2,Ireland,208.58,11026.14
4ca9d3,Ireland,237.19,11468.1
4ca9d0,Ireland,202.99,11780.52
7585d9,Philippines,92.05,944.88
4ca9bc,Ireland,5.14,
4ca9bd,Ireland,104.07,784.86
4ca9a9,Ireland,231.52,11978.64
4b5c41,Switzerland,10.8,
a3e08d,United States,219.99,12092.94
4b5c2b,Switzerland,11.32,
4b5c37,Switzerland,11.32,
485814,Kingdom of the Netherlands,264.77,9288.78
4b39fe,Switzerland,82.39,3528.06
4b5c1e,Switzerland,8.75,
782307,China,225.18,9768.84
7585b3,Philippines,69.11,701.04
4b5c1c,Switzerland,2.57,
0a00e5,Algeria,246.61,11978.64
4b5c1b,Switzerland,3.86,
a91672,United States,48.31,1798.32
4b5c62,Switzerland,18.01,
4ca9eb,Ireland,199.1,6827.52
4ca9ec,Ireland,185.61,4602.48
4ca9ed,Ireland,194.25,11186.16
151d9b,Russian Federation,85.6,
a295c9,United States,266.43,11948.16
3de5ec,Germany,13.12,114.3
a042db,United States,0.06,
ab1fa7,United States,199.05,4907.28
4b5c3a,Switzerland,6.69,
782336,China,156.88,3284.22
841115,Japan,256.23,8168.64
7c6ca4,Australia,150.48,3825.24
a76028,United States,208.82,5425.44
a09e70,United States,226.4,4724.4
acf906,United States,238.27,11971.02
4ca9cf,Ireland,219.07,11963.4
3dd2f6,Germany,23.12,449.58
4ca9cc,Ireland,231.79,7802.88
aaffa2,United States,243.23,10812.78
a69f90,United States,272.61,11376.66
4841ad,Kingdom of the Netherlands,242.07,9464.04
4601f4,Finland,0.0,
4601f7,Finland,133.68,5410.2
e49889,Brazil,232.77,12336.78
43ea87,United Kingdom,0.0,
49c4c9,Czech Republic,58.87,487.68
4854cb,Kingdom of the Netherlands,93.42,784.86
4854ca,Kingdom of the Netherlands,224.16,10820.4
e4988e,Brazil,72.04,22.86
440a8d,Austria,252.09,11102.34
4854cd,Kingdom of the Netherlands,260.82,10835.64
49c4c0,Czech Republic,49.31,632.46
4601fb,Finland,124.47,5158.74
4601fa,Finland,5.92,
140ab4,Russian Federation,27.66,9982.2
a883bd,United States,271.19,11132.82
4867eb,Kingdom of the Netherlands,251.79,11460.48
4867ec,Kingdom of the Netherlands,7.72,
a45f8e,United States,242.6,11971.02
4bab2c,Turkey,195.1,5113.02
4bab2d,Turkey,4.12,
424625,United Kingdom,267.83,14081.76
140ac5,Russian Federation,40.38,4709.16
a69f9d,United States,141.79,2773.68
4841a5,Kingdom of the Netherlands,149.12,1127.76
4bab48,Turkey,230.13,11711.94
a5cf8b,United States,287.15,11704.32
4bab45,Turkey,246.18,11224.26
4841a6,Kingdom of the Netherlands,136.89,2903.22
ae04ab,United States,114.3,1089.66
a5bc83,United States,165.65,2804.16
3de527,Germany,39.8,175.26
7cac31,Australia,67.38,1211.58
4ca8fb,Ireland,140.56,3131.82
c82810,New Zealand,86.23,716.28
c01ec6,Canada,268.7,11582.4
a523c6,United States,268.31,10721.34
ab6909,United States,240.37,10332.72
c8280d,New Zealand,19.15,99.06
490d09,Portugal,118.01,2286.0
490d07,Portugal,235.01,12786.36
7585da,Philippines,74.12,1836.42
490d06,Portugal,241.79,14302.74
490d02,Portugal,4.89,
ae04fd,United States,154.26,5593.08
c0885e,Canada,242.56,11772.9
3cd850,Germany,205.96,12931.14
4867c0,Kingdom of the Netherlands,225.1,11841.48
4867c1,Kingdom of the Netherlands,211.0,11704.32
4867c4,Kingdom of the Netherlands,195.87,4564.38
4867c2,Kingdom of the Netherlands,91.94,769.62
4867c3,Kingdom of the Netherlands,276.47,10828.02
394df2,France,48.16,373.38
7585ed,Philippines,79.67,457.2
4867b0,Kingdom of the Netherlands,211.15,11658.6
758766,Philippines,171.24,5707.38
78109a,China,202.55,6126.48
70c150,Oman,242.17,10408.92
78109b,China,156.2,3726.18
70c14f,Oman,195.6,
75875e,Philippines,194.71,4244.34
77170d,Sri Lanka,92.82,807.72
c82871,New Zealand,57.8,106.68
a64517,United States,172.93,5280.66
75872b,Philippines,247.6,9509.76
3c0d0c,Germany,221.36,11574.78
4627c1,Finland,159.66,7985.76
a16883,United States,76.65,228.6
abed10,United States,248.12,11757.66
c060bc,Canada,222.83,7802.88
7822a2,China,95.98,777.24
aa4903,United States,186.79,4907.28
70c107,Oman,230.66,11734.8
140aec,Russian Federation,0.0,
70c104,Oman,72.42,952.5
a3954f,United States,23.31,16375.38
7822b5,China,193.4,4655.82
c073f1,Canada,112.8,7490.46
7822b9,China,206.44,4434.84
7c39fa,Australia,132.8,4625.34
7c39fb,Australia,130.22,1760.22
a8d3b4,United States,229.95,10530.84
394f02,France,67.55,1653.54
7c5c35,Australia,53.43,320.04
394f00,France,69.53,1295.4
394f08,France,76.81,1531.62
846d80,Japan,249.85,10607.04
70c124,Oman,233.87,13312.14
7822d7,China,125.22,2827.02
a8e6f5,United States,228.89,12306.3
abed37,United States,238.56,12626.34
781146,China,199.21,6019.8
3c0d67,Germany,0.0,
781152,China,120.57,1249.68
781153,China,226.77,11430.0
a75238,United States,152.78,5440.68
7c1475,Australia,231.95,8587.74
ad2baa,United States,0.0,
7c1471,Australia,94.84,1333.5
7c1473,Australia,162.27,3489.96
781163,China,158.84,4396.74
7c013c,Australia,36.88,53.34
aa7bd6,United States,265.66,10812.78
3e04d1,Germany,47.69,464.82
7c1469,Australia,271.85,12710.16
781172,China,197.24,4061.46
486868,Kingdom of the Netherlands,0.0,53.34
48b840,Poland,30.32,624.84
78249c,China,244.12,12557.76
4ca97a,Ireland,89.92,800.1
4ca97b,Ireland,205.52,11087.1
77044f,Sri Lanka,235.35,10988.04
7c6deb,Australia,193.13,9319.26
7c6dea,Australia,6.17,
896f9c,United Arab Emirates,0.06,
770454,Sri Lanka,199.98,8732.52
7c6ded,Australia,9.26,
7c6dec,Australia,177.78,4160.52
a7fbb3,United States,238.7,11849.1
acd88e,United States,249.08,11308.08
48a502,Poland,46.48,670.56
48b831,Poland,42.95,3101.34
478ecf,Norway,34.42,220.98
4d404c,Monaco,0.0,
478ecd,Norway,165.34,7315.2
702f0f,Bangladesh,9.26,
478ef4,Norway,133.17,4404.36
c01f28,Canada,256.2,11689.08
486840,Kingdom of the Netherlands,88.03,487.68
c827a3,New Zealand,250.69,11071.86
48683e,Kingdom of the Netherlands,236.68,11445.24
48683f,Kingdom of the Netherlands,10.29,
c827a6,New Zealand,243.05,10820.4
a76516,United States,255.62,11986.26
c01f1e,Canada,277.85,11605.26
a7c83b,United States,67.96,525.78
486836,Kingdom of the Netherlands,13.38,
4d4039,Monaco,0.0,60.96
ac6289,United States,259.74,11711.94
ae0576,United States,271.53,9951.72
758793,Philippines,168.65,5463.54
a19d0d,United States,258.26,10728.96
478ea0,Norway,58.09,1615.44
88084f,Thailand,154.44,3970.02
84cefa,Japan,6.69,
acb0e7,United States,238.83,15186.66
880858,Thailand,197.55,7254.24
880854,Thailand,211.2,11414.76
486802,Kingdom of the Netherlands,251.42,12169.14
7609ef,Pakistan,148.38,2651.76
84bbdf,Japan,0.64,
846bfa,Japan,205.94,5120.64
7609ec,Pakistan,242.53,11650.98
486800,Kingdom of the Netherlands,236.47,10599.42
880844,Thailand,92.09,1394.46
c0616c,Canada,255.42,11597.64
a68d02,United States,263.98,11049.0
c827ee,New Zealand,222.87,9913.62
86789e,Japan,113.75,1295.4
a777b8,United States,258.25,10546.08
3c0ca3,Germany,218.81,11681.46
3c0ca7,Germany,231.73,12138.66
a1ed21,United States,30.92,243.84
76d103,Singapore,228.55,8953.5
76d107,Singapore,170.89,
a18a1c,United States,233.95,11018.52
ab6851,United States,243.48,11704.32
a06a54,United States,252.49,11323.32
4bab21,Turkey,259.18,10622.28
781103,China,218.42,7528.56
7c6de0,Australia,8.75,
781104,China,227.58,9784.08
4ca8e7,Ireland,231.02,9083.04
4ca8e4,Ireland,183.7,3718.56
4ca8e6,Ireland,225.88,10797.54
7c6de5,Australia,245.27,11399.52
7c6dda,Australia,299.77,11719.56
4bab29,Turkey,236.89,8702.04
76d10a,Singapore,208.95,12062.46
7c6dd9,Australia,221.27,10035.54
7c6dd6,Australia,144.39,3192.78
7c6dd4,Australia,170.22,9075.42
78110b,China,222.02,8945.88
781129,China,209.85,11620.5
7609b8,Pakistan,126.89,2446.02
78111b,China,201.77,7071.36
3dd1bd,Germany,63.81,1082.04
7609b6,Pakistan,149.15,1844.04
782461,China,127.11,1577.34
4853f4,Kingdom of the Netherlands,225.66,9730.74
7c6dbb,Australia,186.37,4693.92
7c6dba,Australia,238.21,9959.34
c06156,Canada,245.11,10934.7
84bbbd,Japan,220.74,9814.56
4ca8d7,Ireland,0.0,
4ca8d8,Ireland,191.0,6774.18
4ca8d4,Ireland,156.07,2522.22
4ca8d5,Ireland,92.41,952.5
7c6db4,Australia,7.72,
7c6db3,Australia,210.03,12275.82
7c6db1,Australia,207.14,11719.56
7c6db0,Australia,0.0,
4ca8bd,Ireland,245.39,11780.52
78245e,China,223.34,9608.82
7c6db9,Australia,172.08,4983.48
c07677,Canada,55.0,411.48
7810bc,China,225.75,8526.78
a5aa47,United States,233.06,10965.18
c1e641,Canada,6.94,
394edb,France,0.0,236.22
7810d5,China,233.65,10744.2
e49763,Brazil,238.81,9448.8
c05004,Canada,252.19,11910.06
a31a7b,United States,106.18,1874.52
3c0ac5,Germany,243.52,7482.84
4baa52,Turkey,28.37,9098.28
c1e651,Canada,8.23,
3c743a,Germany,79.64,952.5
4baa4e,Turkey,241.64,10690.86
a884b6,United States,234.71,12275.82
4baa4c,Turkey,139.13,
88803e,Viet Nam,217.69,11049.0
7c01f6,Australia,96.48,2202.18
3a3452,France,48.63,563.88
4c31e0,Serbia,192.9,13685.52
40072b,United Kingdom,217.71,10424.16
49c3b5,Czech Republic,51.44,
c05030,Canada,253.04,11536.68
3c0aca,Germany,76.71,251.46
4baa0c,Turkey,84.95,1165.86
48a5c8,Poland,40.18,
a511fd,United States,247.32,11056.62
3df743,Germany,20.21,480.06
7810ec,China,205.42,7429.5
7cad4c,Australia,216.09,10568.94
7cad4a,Australia,8.75,
8678c0,Japan,165.43,3459.48
ac62f3,United States,257.49,11887.2
7810fb,China,192.02,7597.14
a44d74,United States,69.63,2743.2
7c4a56,Australia,221.32,10911.84
7c4a57,Australia,6.43,
4baa89,Turkey,204.27,7475.22
4baa86,Turkey,145.97,2674.62
4baa87,Turkey,92.61,1394.46
4855d2,Kingdom of the Netherlands,120.69,1973.58
4855d0,Kingdom of the Netherlands,13.38,
4baa99,Turkey,147.65,3322.32
add2b6,United States,243.45,10469.88
c1e602,Canada,13.89,
4868f8,Kingdom of the Netherlands,214.02,11681.46
4baa8e,Turkey,127.28,1737.36
399264,France,13.38,
4868f7,Kingdom of the Netherlands,265.34,11361.42
a0100a,United States,183.02,9235.44
49c3da,Czech Republic,31.59,617.22
4baa67,Turkey,229.15,11102.34
4baa63,Turkey,247.83,10187.94
49c3f9,Czech Republic,6.69,
7586fd,Philippines,3.09,
49c3f4,Czech Republic,66.65,
4b7fa9,Switzerland,138.27,3421.38
aa7e2e,United States,242.79,11193.78
400774,United Kingdom,270.55,11376.66
43eb7b,United Kingdom,93.71,7299.96
4baa69,Turkey,0.0,
3c7425,Germany,246.19,11658.6
4baa73,Turkey,238.92,10683.24
a7c7c5,United States,167.14,3413.76
3c7428,Germany,220.67,11361.42
4baa72,Turkey,0.0,
4baa70,Turkey,185.0,4282.44
4868bc,Kingdom of the Netherlands,182.69,7391.4
4baa6f,Turkey,222.72,8663.94
4baa6e,Turkey,253.52,10386.06
3c7422,Germany,232.06,12062.46
489e28,Poland,50.12,1104.9
3c7424,Germany,252.5,11323.32
4baa79,Turkey,158.78,5524.5
a15689,United States,33.66,1203.96
ab9e12,United States,234.23,11879.58
43c8fa,United Kingdom,35.68,259.08
4ca911,Ireland,219.88,11026.14
3df79c,Germany,61.64,182.88
add376,United States,272.16,10530.84
3c618b,Germany,246.21,11384.28
39e275,France,123.16,1043.94
c82741,New Zealand,238.48,6225.54
43c8ed,United Kingdom,65.36,518.16
43c8ee,United Kingdom,44.22,297.18
4ca929,Ireland,222.29,11727.18
4868b9,Kingdom of the Netherlands,248.8,11033.76
43c8f2,United Kingdom,45.3,297.18
43c8f5,United Kingdom,48.79,381.0
43c8f6,United Kingdom,58.93,365.76
46f091,Greece,13.89,
c82757,New Zealand,2.06,
4b7fde,Switzerland,73.91,990.6
4b3978,Switzerland,200.29,7970.52
a6461d,United States,53.92,2674.62
a41941,United States,234.21,7421.88
c82763,New Zealand,51.66,868.68
a26325,United States,237.43,7978.14
c01fb9,Canada,213.0,12512.04
a38367,United States,246.52,11209.02
4b3996,Switzerland,218.34,13655.04
7823c0,China,71.05,335.28
7cad46,Australia,0.0,
7cad40,Australia,208.9,11209.02
7c5d71,Australia,197.64,8686.8
7cad44,Australia,0.06,
46f06c,Greece,10.29,
a3f930,United States,229.06,12268.2
aa6b9d,United States,264.59,11475.72
a37020,United States,226.52,12275.82
4ca95e,Ireland,222.89,11673.84
75883d,Philippines,223.1,10812.78
43c8b8,United Kingdom,84.9,906.78
c8276c,New Zealand,102.27,4267.2
495037,Portugal,192.28,6797.04
495039,Portugal,216.96,9944.1
acd8ac,United States,274.65,9906.0
4ca92d,Ireland,239.33,12374.88
48436a,Kingdom of the Netherlands,242.63,10309.86
7c5d49,Australia,0.0,
43c8df,United Kingdom,43.97,838.2
43c8e9,United Kingdom,48.32,350.52
7823e9,China,183.71,3977.64
7823da,China,237.57,12748.26
45d065,Denmark,226.13,11978.64
48436c,Kingdom of the Netherlands,210.34,9814.56
7c4a28,Australia,52.75,914.4
43c8e2,United Kingdom,5.09,152.4
43c8e3,United Kingdom,9.12,182.88
aace5c,United States,248.82,9921.24
43c8e5,United Kingdom,45.52,373.38
43c8e6,United Kingdom,7.72,167.64
a40654,United States,202.71,11460.48
43c8e0,United Kingdom,1.03,121.92
45d06e,Denmark,225.37,11338.56
7810c0,China,221.93,10317.48
484368,Kingdom of the Netherlands,209.83,11849.1
aa6b7e,United States,240.45,10690.86
43c8d8,United Kingdom,88.54,1333.5
7810c7,China,212.75,7604.76
4a068a,Romania,139.24,5128.26
4ca947,Ireland,239.4,11049.0
43c8d4,United Kingdom,100.78,2110.74
758827,Philippines,156.13,4373.88
43c8d5,United Kingdom,95.53,662.94
88809b,Viet Nam,179.82,7330.44
43c8d7,United Kingdom,74.86,350.52
a168ad,United States,152.2,2971.8
e495d8,Brazil,210.26,12214.86
ac6335,United States,146.1,6484.62
a76683,United States,262.2,12534.9
4258be,United Kingdom,1.54,
381c1a,France,4.63,
e495cc,Brazil,234.9,11711.94
e495cf,Brazil,222.29,12009.12
4ca84f,Ireland,182.22,4023.36
770590,Sri Lanka,264.25,10965.18
770593,Sri Lanka,265.79,13007.34
78127c,China,4.63,
4ca84c,Ireland,224.09,11650.98
4ca84d,Ireland,199.24,10652.76
e495b1,Brazil,202.58,12839.7
4ca84e,Ireland,129.91,2019.3
4ca84a,Ireland,239.77,10797.54
46f010,Greece,3.09,
4ca857,Ireland,208.09,11666.22
4ca853,Ireland,236.78,8138.16
4ca855,Ireland,243.0,8785.86
4ca856,Ireland,144.32,3482.34
4ca852,Ireland,227.46,11079.48
a8d62a,United States,230.41,10393.68
a275b8,United States,130.36,1905.0
78129e,China,0.45,
ac769b,United States,244.26,11833.86
46acc1,Greece,0.0,
4ca88c,Ireland,257.04,12123.42
486953,Kingdom of the Netherlands,71.63,83.82
e495db,Brazil,261.1,11399.52
4ca894,Ireland,232.98,11483.34
485615,Kingdom of the Netherlands,53.82,1531.62
4005bc,United Kingdom,154.99,4290.06
4005bb,United Kingdom,267.77,12039.6
7587fa,Philippines,97.64,609.6
a3e5c2,United States,136.38,8862.06
e48395,Brazil,247.06,11971.02
e48396,Brazil,225.34,12329.16
4bbd08,Turkey,88.65,441.96
4bbd05,Turkey,151.39,3131.82
781202,China,190.03,4732.02
781203,China,4.89,
781201,China,7.2,
a9f67d,United States,258.44,9517.38
781207,China,240.13,9334.5
390830,France,62.9,1493.52
4bbd1a,Turkey,156.99,3970.02
47ba78,Norway,185.22,7033.26
390839,France,67.19,1150.62
39082e,France,44.92,662.94
4baa12,Turkey,166.82,5448.3
7c5bc0,Australia,157.24,11765.28
39082f,France,50.0,365.76
4baa10,Turkey,204.23,4213.86
781231,China,210.75,8191.5
3c0c99,Germany,240.53,11963.4
78122d,China,221.9,9806.94
a32e8c,United States,0.06,
43c91c,United Kingdom,229.59,9433.56
781247,China,170.95,5661.66
4601fd,Finland,132.44,5120.64
872fe4,Japan,144.98,5212.08
76d254,Singapore,137.55,5166.36
4bbd14,Turkey,223.96,11140.44
4bbd13,Turkey,217.1,11559.54
4bbd12,Turkey,109.0,1592.58
3c0c9e,Germany,268.76,11757.66
4ca7b5,Ireland,242.0,12473.94
4ca7b6,Ireland,177.45,2948.94
4ca7b7,Ireland,228.53,11719.56
ade609,United States,0.0,
78124a,China,217.25,8877.3
4bbd0c,Turkey,215.17,11460.48
4bbd0b,Turkey,182.28,11262.36
888183,Viet Nam,1.03,
3c1cac,Germany,0.0,
888175,Viet Nam,229.33,11399.52
501d1d,Croatia,238.88,9890.76
888171,Viet Nam,231.83,11125.2
4ca6f1,Ireland,133.41,1828.8
a05939,United States,286.42,11170.92
a0a903,United States,109.13,906.78
4ca6c4,Ireland,236.14,11704.32
5084d2,Ukraine,141.21,3261.36
5084d1,Ukraine,136.45,2133.6
a641b6,United States,241.42,12992.1
4ca6aa,Ireland,223.35,11277.6
49d5d6,Czech Republic,69.96,617.22
4ca6d9,Ireland,223.21,8755.38
e4962d,Brazil,216.66,12443.46
e4962e,Brazil,248.27,11993.88
49d5e8,Czech Republic,196.71,14226.54
e4967f,Brazil,156.64,5242.56
86eaf2,Japan,218.44,7429.5
a04635,United States,0.0,
44d2b6,Belgium,227.47,11993.88
44d2ab,Belgium,106.58,1112.52
5084e3,Ukraine,193.84,11087.1
5084e2,Ukraine,225.44,11033.76
49d5ec,Czech Republic,43.66,769.62
49d5ef,Czech Republic,220.61,11140.44
e49698,Brazil,159.03,4465.32
e49699,Brazil,223.27,12298.68
02a197,Tunisia,130.47,3307.08
02a198,Tunisia,199.43,6637.02
39aea7,France,66.81,441.96
02a196,Tunisia,0.0,
02a194,Tunisia,200.42,10530.84
02a191,Tunisia,224.68,9890.76
c02fd5,Canada,249.46,11475.72
49d5fc,Czech Republic,37.83,1120.14
a56a25,United States,123.43,3093.72
888152,Viet Nam,239.69,13053.06
3d093b,Germany,80.06,1783.08
4ca6fc,Ireland,215.04,11201.4
7cf09f,Australia,3.6,
388261,France,1.03,
3e167c,Germany,42.0,396.24
86ec40,Japan,176.1,5989.32
4ca806,Ireland,6.69,
a53612,United States,259.68,12047.22
4ca808,Ireland,3.34,
4ca809,Ireland,246.81,11483.34
4ca804,Ireland,1.54,
4ca801,Ireland,227.11,12550.14
a7fa3b,United States,273.75,11049.0
4002c5,United Kingdom,247.89,13853.16
7cae06,Australia,145.52,2080.26
7cae05,Australia,254.12,12367.26
7cae04,Australia,90.09,746.76
7cf07e,Australia,0.51,
a81a81,United States,235.28,11323.32
a4bfc1,United States,6.17,
02a0ad,Tunisia,5.4,
3ce997,Germany,131.12,2377.44
7cae60,Australia,158.09,7955.28
4ca836,Ireland,0.77,
4ca837,Ireland,201.41,4114.8
7cae63,Australia,137.0,3611.88
44c06d,Belgium,168.8,7223.76
76d1c6,Singapore,247.39,
706056,Kuwait,262.62,11140.44
a40312,United States,0.0,
4ca849,Ireland,239.56,11079.48
4ca80f,Ireland,266.85,11498.58
501d20,Croatia,5.4,
4ca80b,Ireland,184.51,4610.1
4ca80c,Ireland,73.31,213.36
4ca80d,Ireland,234.65,10858.5
7811d0,China,116.31,1783.08
485343,Kingdom of the Netherlands,1.8,
4ca813,Ireland,143.92,3055.62
4ca815,Ireland,234.49,10728.96
4ca810,Ireland,193.95,4533.9
4ca811,Ireland,229.62,11894.82
a29980,United States,215.2,10873.74
706074,Kuwait,243.87,11155.68
845c8c,Japan,224.36,10393.68
501d0a,Croatia,229.89,10706.1
845c8d,Japan,196.06,5052.06
706070,Kuwait,206.17,11849.1
706071,Kuwait,228.63,12252.96
706073,Kuwait,248.07,12291.06
a46fad,United States,274.73,11254.74
70605e,Kuwait,262.32,11490.96
70605f,Kuwait,141.96,1821.18
4a0484,Romania,183.04,7917.18
78137c,China,224.22,7452.36
486651,Kingdom of the Netherlands,126.08,1882.14
4ca74e,Ireland,150.91,5897.88
78137a,China,157.05,3870.96
4bcde9,Turkey,89.04,160.02
4bcde6,Turkey,225.12,12603.48
4bcdf2,Turkey,209.17,8808.72
4bcdf0,Turkey,221.44,11445.24
c01d2d,Canada,234.02,12298.68
394c09,France,236.21,11841.48
4bcdee,Turkey,226.1,11978.64
486648,Kingdom of the Netherlands,245.17,12451.08
4bcdec,Turkey,234.28,12329.16
4ca770,Ireland,0.0,
4bcdeb,Turkey,247.3,10546.08
4ca75f,Ireland,152.28,3749.04
4bcdf9,Turkey,238.5,12359.64
4ca765,Ireland,234.23,6004.56
394c19,France,199.66,10363.2
aa9ff5,United States,102.45,2583.18
4bcdd4,Turkey,224.08,11658.6
4bcdd2,Turkey,208.45,12108.18
a3d03f,United States,0.0,
4ca738,Ireland,214.66,12031.98
4ca739,Ireland,195.88,11826.24
4ca730,Ireland,131.59,3284.22
4ca73f,Ireland,206.53,11681.46
4ca73b,Ireland,217.19,11620.5
78007a,China,217.77,10347.96
4bcdd6,Turkey,134.53,3604.26
4bcdd5,Turkey,133.19,3406.14
4bcde5,Turkey,181.47,5554.98
4bcde2,Turkey,117.58,2316.48
4bcde1,Turkey,237.12,11856.72
38d19c,France,27.34,342.9
c01d3c,Canada,251.06,11826.24
4ca740,Ireland,73.61,327.66
478cc8,Norway,69.82,480.06
4bcdce,Turkey,150.44,4099.56
4ca741,Ireland,0.0,
780099,China,139.13,2872.74
78008a,China,161.44,4716.78
424382,United Kingdom,258.14,10690.86
78009d,China,235.88,12382.5
ad3cdf,United States,246.7,11315.7
48eaf9,Poland,36.01,
adf61f,United States,82.94,579.12
394c0a,France,196.11,10317.48
4bcdfa,Turkey,0.45,
a6ffc6,United States,237.79,8610.6
4ca76f,Ireland,220.4,11544.3
394c0c,France,240.56,11216.64
a6562b,United States,244.37,12260.58
a51002,United States,131.38,1493.52
3ce8c7,Germany,226.09,12847.32
449682,Belgium,220.21,10728.96
449681,Belgium,230.39,12481.56
ab538b,United States,259.65,12298.68
449683,Belgium,205.6,8473.44
49c46b,Czech Republic,38.6,502.92
405e24,United Kingdom,243.39,11422.38
3d08d4,Germany,45.17,571.5
4ca783,Ireland,248.51,7147.56
ade1b7,United States,108.92,3459.48
ae01d4,United States,222.11,10652.76
7705c6,Sri Lanka,254.5,10927.08
781317,China,182.53,6858.0
491d8d,Portugal,102.61,777.24
491d8c,Portugal,236.66,10607.04
781324,China,212.8,9357.36
4b7f44,Switzerland,62.8,114.3
4851f6,Kingdom of the Netherlands,275.91,11399.52
781336,China,247.66,
491d86,Portugal,255.76,12832.08
4984f6,Czech Republic,59.54,792.48
4a29f9,Romania,221.17,9677.4
a0a8df,United States,224.19,10347.96
4864ec,Kingdom of the Netherlands,189.11,6964.68
4ca6a4,Ireland,248.27,8488.68
4864ed,Kingdom of the Netherlands,221.92,9845.04
a5237f,United States,226.55,11330.94
c07223,Canada,1.03,
02a263,Tunisia,92.22,830.58
ae4a7d,United States,127.12,6530.34
4864ea,Kingdom of the Netherlands,166.52,3916.68
